Event Date,Shift Start,Shift End,Client Name,Venue Name,Position ID,Position Title,Additional Title,Shift Position Description
2026-04-03,2026-04-03 06:30:00,2026-04-03 15:00:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Terrace Cafe,102,Cook 2,,
2026-04-03,2026-04-03 06:30:00,2026-04-03 15:00:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,105,Dishwasher,,
2026-04-03,2026-04-03 06:30:00,2026-04-03 15:00:00,Park Place Plaza,Park Place Plaza,115,Server 2,with Barista Duties,
2026-04-03,2026-04-03 07:00:00,2026-04-03 11:00:00,Beverly Hills Unified School District,BHUSD - Beverly Hills High School,104,General,,
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,Cook 2,,
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:00:00,Newport Harbor Yacht Club,Newport Harbor Yacht Club | Banquets,105,Dishwasher,Heavy Lifting - Read Description,
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:00:00,PIH Health - Good Samaritan Hospital,PIH Health - Good Samaritan Hospital,104,General,Utility,Food Service Worker
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:00:00,RAND Corporation,RAND Corporation,105,Dishwasher,,
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:30:00,The Getty Center,The Getty Center - Cafe,102,Cook 2,,
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:30:00,The Getty Villa,The Getty Villa BOH,102,Cook 2,,
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:30:00,The Meadowglade LLC,The Meadowglade,102,Cook 2,,
2026-04-03,2026-04-03 07:00:00,2026-04-03 15:30:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,Cook 2,,You will be assisting with meal service and kitchen clean up along with regular kitchen meal prep.
2026-04-03,2026-04-03 07:00:00,2026-04-03 14:00:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,Cook 2,,You will be assisting with meal service and kitchen clean up along with regular kitchen meal prep.
2026-04-03,2026-04-03 07:30:00,2026-04-03 15:30:00,Amgen Thousand Oaks,Amgen Thousand Oaks - Bistro Cafe,105,Dishwasher,,
2026-04-03,2026-04-03 07:30:00,2026-04-03 15:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,97,Barista 2,,
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:30:00,Athenaeum Club,Athenaeum Housekeeping,104,General,assistance with deep cleaning and window washing in some areas of the club.,assistance with deep cleaning and window washing in some areas of the club. general cleaning.
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Server 2,Butler/Porter,"Arrive on time, prepared and in uniform. Ready to work."
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:00:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,105,Dishwasher,,
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:00:00,Hotel Bel Air,Hotel Bel Air - Main Kitchen,110,Prep Cook 2,,
2026-04-03,2026-04-03 08:00:00,2026-04-03 15:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,Dishwasher,,Dishwasher
2026-04-03,2026-04-03 08:00:00,2026-04-03 14:30:00,Santa Clarita Valley Senior Center,Santa Clarita Valley Senior Center,105,Dishwasher,,
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:00:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,Dishwasher,,Dishwasher
2026-04-03,2026-04-03 08:00:00,2026-04-03 16:00:00,The Garland,The Garland,102,Cook 2,,
2026-04-03,2026-04-03 09:00:00,2026-04-03 17:30:00,Edwards Lifesciences,Edwards Lifesciences FOH Bldg. C,101,Cashier,,
2026-04-03,2026-04-03 09:00:00,2026-04-03 15:00:00,The Vered,The Vered,102,Cook 2,TB and LIVE Scan Required - Ongoing Shift - Do not publish,
2026-04-03,2026-04-03 09:30:00,2026-04-03 17:30:00,Malibu Beach Inn,Malibu Beach Inn - BOH,107,Houseperson,Housekeeping,Houseperson
2026-04-03,2026-04-03 10:00:00,2026-04-03 18:30:00,Four Seasons Hotel Westlake Village,Four Seasons Hotel Westlake Village,102,Cook 2,pastry experience preferred,
2026-04-03,2026-04-03 10:00:00,2026-04-03 16:00:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe FoH,99,Busser,,
2026-04-03,2026-04-03 10:00:00,2026-04-03 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Cook 2,,
2026-04-03,2026-04-03 11:00:00,2026-04-03 19:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,Cook 2,,
2026-04-03,2026-04-03 11:00:00,2026-04-03 19:30:00,University Village Thousand Oaks,University Village Thousand Oaks,102,Cook 2,,
2026-04-03,2026-04-03 11:30:00,2026-04-03 16:00:00,Google Spruce Goose Offices,Google Spruce Goose - Cafe,104,General,Dishwasher,
2026-04-03,2026-04-03 12:00:00,2026-04-03 17:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Cook 2,,
2026-04-03,2026-04-03 12:00:00,2026-04-03 20:30:00,USC Verdugo Hills Hospital,USC Verdugo Hills Hospital,105,Dishwasher,,Dishwasher
2026-04-03,2026-04-03 12:30:00,2026-04-03 21:00:00,Athenaeum Club,Athenaeum Kitchen,102,Cook 2,,
2026-04-03,2026-04-03 12:30:00,2026-04-03 21:00:00,Henry Mayo Newhall Hospital,Henry Mayo Newhall Hospital,102,Cook 2,MUST BE TB TESTED AND PHYSICAL before 1st shift | ongoing ass.,Cook 2
2026-04-03,2026-04-03 13:00:00,2026-04-03 21:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Server 2,Butler/Porter,"Arrive on time, prepared and in uniform. Ready to work."
2026-04-03,2026-04-03 13:00:00,2026-04-03 22:00:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,Dishwasher,,Dishwasher
2026-04-03,2026-04-03 13:30:00,2026-04-03 20:30:00,"Nowsta Labor Marketplace, LLC",Legends - SoFi Stadium,264,Event Supervisor,,Event Supervisor
2026-04-03,2026-04-03 14:00:00,2026-04-03 22:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,Dishwasher,,
2026-04-03,2026-04-03 14:00:00,2026-04-03 22:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,102,Cook 2,,
2026-04-03,2026-04-03 14:00:00,2026-04-03 22:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,Dishwasher,,Dishwasher
2026-04-03,2026-04-03 14:30:00,2026-04-03 23:00:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,Cook 2,,
2026-04-03,2026-04-03 14:30:00,2026-04-03 23:00:00,"Lido House, Autograph Collection","Lido House, Autograph Collection",102,Cook 2,,"***MUST READ GROOMING ATTACHMENT** and abide by their standards.
very experienced and can do both shift with potential of more down the road."
2026-04-03,2026-04-03 14:30:00,2026-04-03 20:00:00,"Nowsta Labor Marketplace, LLC",Legends - SoFi Stadium,229,Concessions Worker,,"Description
Concessions- Dishwashing/ General Labor. Must be able to lift/ carry up to 50lb Responsibilities The Concession Stand Worker is responsible to provide customer service. Prepares and serves a variety of menu items. Sells items and collects payment and provide correct change to the guests. All Concession Stand Workers / Cashiers report directly to the Concession Stand Lead and/or Supervisor of the assigned stand. • Prepares simple menu items. • Sells items, collects payment and makes correct change. • Interact with customers in order to assure customer satisfaction. • Carefully enters all sales into cash register to ensure that all purchases are accurately recorded. • Clean up; store product; remove trash and garbage to dumpster. • Serves patrons’ food and beverage order quickly in proper portions with a courteous demeanor. • Verifies I.D. on all customers ordering alcohol. • Suggestively sell and up sell items. • Maintains a clean, neat and safe work area. • Interact with co-workers in order to assure compliance with company service standards, company inventory and cash control procedures. Adhere to company guidelines for appearance and uniform standards Practice safe work habits, follow all safety policies and procedures and regulations, complete state mandated food and alcohol training."
2026-04-03,2026-04-03 14:30:00,2026-04-03 23:00:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | BOH,102,Cook 2,,"1-2 yrs line cook exp.

Grooming Standards

1. No tattoos on the face or neck, or any place that cannot be covered. 

2. Clean white or black chef coat, black pants, no denim

3. Clean white or black skull cap or ball cap, plain;  no designs, logos, etc. 

4. Short cropped beard, goatee or mustache is acceptable.

5. Black non slip shoes

Staff not adhering to these standards will be sent home."
2026-04-03,2026-04-03 15:00:00,2026-04-03 23:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Server 2,Butler/Porter,"Arrive on time, prepared and in uniform. Ready to work."
2026-04-03,2026-04-03 15:00:00,2026-04-03 23:30:00,Crescent Heights Ten Thousand,Crescent Heights Ten Thousand - Butler Department,115,Server 2,Butler/Porter,"Arrive on time, prepared and in uniform. Ready to work."
2026-04-03,2026-04-03 15:00:00,2026-04-03 22:00:00,"Nowsta Labor Marketplace, LLC",Legends - Angel Stadium,264,Event Supervisor,,Event Supervisor
2026-04-03,2026-04-03 15:00:00,2026-04-04 00:00:00,Riviera Resort & Spa,Riviera Resort & Spa,102,Cook 2,,Cook 2
2026-04-03,2026-04-03 15:00:00,2026-04-04 00:00:00,Riviera Resort & Spa,Riviera Resort & Spa,102,Cook 2,,Cook 2
2026-04-03,2026-04-03 15:30:00,2026-04-04 00:00:00,Cedars Sinai Medical Center,Cedars Sinai - Plaza & Cafe,102,Cook 2,Grill Cook,"*MUST WEAR THE PROPER UNIFORM REQUIREMENTS*

UNIFORM REQUIREMENTS:

COOKS/PREP COOKS:
• Plain White Chef Coat
• Plain Black Chef Pants
• Black Non-Slip Shoes
• Scull cap
• Cut Glove
• Apron"
2026-04-03,2026-04-03 15:30:00,2026-04-03 23:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,Dishwasher,,Dishwasher
2026-04-03,2026-04-03 15:30:00,2026-04-03 21:00:00,"Nowsta Labor Marketplace, LLC",Legends - Angel Stadium,229,Concessions Worker,,"The Concession Stand Worker is responsible to provide customer service. Prepares and serves a variety of menu items. Sells items and collects payment and provide correct change to the guests. All Concession Stand Workers / Cashiers report directly to the Concession Stand Lead and/or Supervisor of the assigned stand.
• Prepares simple menu items.
• Sells items, collects payment and makes correct change.
• Interact with customers in order to assure customer satisfaction.
• Carefully enters all sales into cash register to ensure that all purchases are accurately recorded.
• Clean up; store product; remove trash and garbage to dumpster.
• Serves patrons’ food and beverage order quickly in proper portions with a courteous demeanor.
• Verifies I.D. on all customers ordering alcohol.
• Suggestively sell and up sell items.
• Maintains a clean, neat and safe work area.
• Interact with co-workers in order to assure compliance with company service standards, company inventory and cash control procedures.
Adhere to company guidelines for appearance and uniform standards
Practice safe work habits, follow all safety policies and procedures and regulations, complete state mandated food and alcohol training."
2026-04-03,2026-04-03 16:00:00,2026-04-03 23:00:00,Canyon Palm Springs Hotel dba Thompson Palm Springs,Thompson Palm Springs |  FOH,99,Busser,,Busser
2026-04-03,2026-04-03 16:00:00,2026-04-03 23:00:00,Canyon Palm Springs Hotel dba Thompson Palm Springs,Thompson Palm Springs |  FOH,99,Busser,,
2026-04-03,2026-04-03 16:00:00,2026-04-03 21:30:00,"Nowsta Labor Marketplace, LLC",Legends - Angel Stadium,229,Concessions Worker,,"The Concession Stand Worker is responsible to provide customer service. Prepares and serves a variety of menu items. Sells items and collects payment and provide correct change to the guests. All Concession Stand Workers / Cashiers report directly to the Concession Stand Lead and/or Supervisor of the assigned stand.
• Prepares simple menu items.
• Sells items, collects payment and makes correct change.
• Interact with customers in order to assure customer satisfaction.
• Carefully enters all sales into cash register to ensure that all purchases are accurately recorded.
• Clean up; store product; remove trash and garbage to dumpster.
• Serves patrons’ food and beverage order quickly in proper portions with a courteous demeanor.
• Verifies I.D. on all customers ordering alcohol.
• Suggestively sell and up sell items.
• Maintains a clean, neat and safe work area.
• Interact with co-workers in order to assure compliance with company service standards, company inventory and cash control procedures.
Adhere to company guidelines for appearance and uniform standards
Practice safe work habits, follow all safety policies and procedures and regulations, complete state mandated food and alcohol training."
2026-04-03,2026-04-03 17:00:00,2026-04-03 22:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,105,Dishwasher,,
2026-04-03,2026-04-03 17:00:00,2026-04-04 01:30:00,Pepperdine University,Pepperdine University - HAWC Cafe & Store,102,Cook 2,,
2026-04-03,2026-04-03 18:00:00,2026-04-04 00:00:00,Garibaldina Society,Garibaldina Society,96,Barback,to include dishwashing duties,barback duties to also include dishwasher duties. all glassware and bar drinks will be required to be cleaned by this position.
2026-04-03,2026-04-03 18:00:00,2026-04-03 22:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,Dishwasher,,Dishwasher
2026-04-03,2026-04-03 22:00:00,2026-04-04 06:30:00,Commerce Casino,Commerce Casino - Employee Dining Room,102,Cook 2,overnight shift,
2026-04-04,2026-04-04 05:00:00,2026-04-04 13:30:00,People Assisting the Homeless,People Assisting the Homeless - YWCA,110,Prep Cook 2,,"The Cook will prepare and cook family-style meals for residents of a homeless service facility and maintain the sanitation and cleanliness of the kitchen. The cook must abide by all health and safety regulations and have a current food handler’s certificate.
2+ YRS EXP REQUIRED"
2026-04-04,2026-04-04 05:30:00,2026-04-04 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,Cook 2,,
2026-04-04,2026-04-04 05:30:00,2026-04-04 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,Cook 2,,
2026-04-04,2026-04-04 05:30:00,2026-04-04 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,Cook 2,,
2026-04-04,2026-04-04 06:00:00,2026-04-04 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,102,Cook 2,,
2026-04-04,2026-04-04 06:00:00,2026-04-04 14:30:00,"LBVH Hotel, LLC - L'Ermitage Beverly Hills",L'Ermitage Beverly Hills,102,Cook 2,,Cook 2
2026-04-04,2026-04-04 06:00:00,2026-04-04 14:30:00,PIH Health - Downey Hospital,PIH Health - Downey Hospital,105,Dishwasher,,Dishwasher
2026-04-04,2026-04-04 06:00:00,2026-04-04 15:00:00,Riviera Resort & Spa,Riviera Resort & Spa,102,Cook 2,,Cook 2
2026-04-04,2026-04-04 06:00:00,2026-04-04 15:00:00,Riviera Resort & Spa,Riviera Resort & Spa,102,Cook 2,,Cook 2
2026-04-04,2026-04-04 06:00:00,2026-04-04 14:30:00,The Getty Center,The Getty Center - Cafe,102,Cook 2,,
2026-04-04,2026-04-04 06:00:00,2026-04-04 14:30:00,Union Station Homeless Services,Union Station Homeless Services - Adult Center,102,Cook 2,,You will be assisting with meal service and kitchen clean up along with regular kitchen meal prep.
2026-04-04,2026-04-04 06:30:00,2026-04-04 15:00:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,105,Dishwasher,,
2026-04-04,2026-04-04 06:30:00,2026-04-04 14:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe FoH,99,Busser,,
2026-04-04,2026-04-04 06:30:00,2026-04-04 14:30:00,Hotel Bel Air,Hotel Bel Air - Swan Cafe,102,Cook 2,,Cook 2
2026-04-04,2026-04-04 06:30:00,2026-04-04 15:00:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,105,Dishwasher,,Dishwasher
2026-04-04,2026-04-04 07:00:00,2026-04-04 15:30:00,"Fox Studio Lot, LLC",Fox Studio - Moe's Cafe BoH,105,Dishwasher,,
2026-04-04,2026-04-04 07:00:00,2026-04-04 15:00:00,Malibu Beach Inn,Malibu Beach Inn - BOH,105,Dishwasher,,
2026-04-04,2026-04-04 07:00:00,2026-04-04 15:00:00,Newport Harbor Yacht Club,Newport Harbor Yacht Club | Banquets,105,Dishwasher,Heavy Lifting - Read Description,
2026-04-04,2026-04-04 07:00:00,2026-04-04 15:30:00,The Getty Center,The Getty Center - Cafe,102,Cook 2,,
2026-04-04,2026-04-04 07:00:00,2026-04-04 15:30:00,The Getty Villa,The Getty Villa BOH,102,Cook 2,,
2026-04-04,2026-04-04 07:00:00,2026-04-04 15:30:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | BOH,102,Cook 2,,"1-2 yrs line cook exp.

Grooming Standards

1. No tattoos on the face or neck, or any place that cannot be covered. 

2. Clean white or black chef coat, black pants, no denim

3. Clean white or black skull cap or ball cap, plain;  no designs, logos, etc. 

4. Short cropped beard, goatee or mustache is acceptable.

5. Black non slip shoes

Staff not adhering to these standards will be sent home."
2026-04-04,2026-04-04 08:00:00,2026-04-04 16:00:00,Hotel Bel Air,Hotel Bel Air - Main Kitchen,110,Prep Cook 2,,
2026-04-04,2026-04-04 08:00:00,2026-04-04 16:00:00,The Garland,The Garland,102,Cook 2,,
2026-04-04,2026-04-04 09:00:00,2026-04-04 15:30:00,PIH Health - Good Samaritan Hospital,PIH Health - Good Samaritan Hospital,104,General,Utility,Food Service Worker
2026-04-04,2026-04-04 09:30:00,2026-04-04 14:30:00,Villa Portofino,Villa Portofino,115,Server 2,Easter Brunch Buffet,Server 2
2026-04-04,2026-04-04 10:00:00,2026-04-04 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Cook 2,,Cook 2
2026-04-04,2026-04-04 10:00:00,2026-04-04 18:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Cook 2,,Cook 2
2026-04-04,2026-04-04 10:30:00,2026-04-04 17:00:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | Vista Grill,102,Cook 2,,"Tipped Cook for Vista Grill 

Grooming Standards

1. No tattoos on the face or neck, or any place that cannot be covered. 

2. Clean white or black chef coat, black pants, no denim

3. Clean white or black skull cap or ball cap, plain;  no designs, logos, etc. 

4. Short cropped beard, goatee or mustache is acceptable.

5. Black non slip shoes

Staff not adhering to these standards will be sent home."
2026-04-04,2026-04-04 11:00:00,2026-04-04 19:30:00,PIH Health - Whittier Hospital,PIH Health - Whittier Hospital,102,Cook 2,,
2026-04-04,2026-04-04 11:00:00,2026-04-04 19:30:00,The Vered,The Vered,102,Cook 2,,
2026-04-04,2026-04-04 11:00:00,2026-04-04 19:30:00,University Village Thousand Oaks,University Village Thousand Oaks,102,Cook 2,,
2026-04-04,2026-04-04 11:00:00,2026-04-04 19:30:00,VH Property Corp. dba Trump National Golf Club Los Angeles,Trump National Golf Course Los Angeles | BOH,102,Cook 2,,"1-2 yrs line cook exp.

Grooming Standards

1. No tattoos on the face or neck, or any place that cannot be covered. 

2. Clean white or black chef coat, black pants, no denim

3. Clean white or black skull cap or ball cap, plain;  no designs, logos, etc. 

4. Short cropped beard, goatee or mustache is acceptable.

5. Black non slip shoes

Staff not adhering to these standards will be sent home."
2026-04-04,2026-04-04 12:00:00,2026-04-04 20:30:00,Childrens Hospital Los Angeles,Childrens Hospital Los Angeles,104,General,Food Service Worker,
2026-04-04,2026-04-04 12:00:00,2026-04-04 20:30:00,Martin Luther King Jr Hospital,Martin Luther King Jr. Hospital | BOH,105,Dishwasher,Ongoing Sat and Sun,Dishwasher
2026-04-04,2026-04-04 12:00:00,2026-04-04 20:30:00,SBLP Warner Center OPCO LLC - The Variel,The Variel of Woodland Hills,102,Cook 2,,
2026-04-04,2026-04-04 12:00:00,2026-04-04 20:30:00,USC Verdugo Hills Hospital,USC Verdugo Hills Hospital,105,Dishwasher,,
2026-04-04,2026-04-04 13:00:00,2026-04-04 21:30:00,Griffin Club Los Angeles,Griffin Club Los Angeles,102,Cook 2,,
2026-04-04,2026-04-04 13:00:00,2026-04-04 21:30:00,VEA Hotel - Newport Beach,VEA Hotel - Newport Beach | Cooks,102,Cook 2,,Cook 2
